DN,distance
470,0.0277879795491
471,0.0312439724811
472,0.034699965413
473,0.038155958345
474,0.0416846066326
475,0.0465982548341
476,0.0529091531545
477,0.0599575020225
478,0.1931156062
479,0.183405021708
480,0.173685156788
481,0.163998979843
482,0.154352833114
483,0.14475471941
484,0.135214867867
485,0.125746539488
486,0.116367194235
487,0.107100212862
488,0.0979774836179
489,0.0890433545923
490,0.0803607534683
491,0.0720207081258
492,0.0641569489602
493,0.0569670589098
494,0.0507383237974
495,0.0458640295081
496,0.0423160360175
497,0.0388600430855
498,0.0354040501536
499,0.0319480572216
500,0.0284920642897
501,0.0250360713577
502,0.0215800784258
503,0.0181240854938
504,0.0146680925619
505,0.0112120996299
506,0.00775610669798
507,0.00430011376604
508,0.000844120834087
509,0.00261187209786
510,0.00606786502982
511,0.00952385796176
512,0.0129798508937
513,0.0164358438257
514,0.0198918367576
515,0.0233478296896
516,0.0268038226215
517,0.0302598155535
518,0.0337158084854
519,0.0371718014174
520,0.0406277943493
521,0.0440837872813
522,0.0475397802132
523,0.0509957731452
524,0.0550940256833
525,0.0605734478915
526,0.0669515957255
527,0.0741587597034
528,0.191126032746
529,0.181379265935
530,0.171544658361
531,0.161730335785
532,0.151940229084
533,0.142179340676
534,0.132454130234
535,0.122773076515
536,0.113147514413
537,0.103592913458
538,0.0941308845158
539,0.0847924237221
540,0.0756233219425
541,0.0666934668657
542,0.0581132534239
543,0.0500627798316
544,0.0428417276193
545,0.0369397526569
546,0.0329322141493
547,0.0294762212173
548,0.0260202282854
549,0.0225642353534
550,0.0191082424215
551,0.0156522494895
552,0.0121962565576
553,0.00874026362562
554,0.00528427069367
555,0.00182827776172
556,0.00162771517023
557,0.00508370810217
558,0.00853970103413
559,0.0119956939661
560,0.015451686898
561,0.01890767983
562,0.0223636727619
563,0.0258196656939
564,0.0292756586258
565,0.0327316515578
566,0.0361876444897
567,0.0396436374217
568,0.0430996303536
569,0.0465556232856
570,0.0500116162175
571,0.0534676091495
572,0.0569236020814
573,0.0603795950134
574,0.0640258227468
575,0.0687975065092
576,0.0746115797001
577,0.0809828174472
578,0.189643577393
579,0.179887393207
580,0.169966484743
581,0.160055420517
582,0.15015614985
583,0.140271169663
584,0.130403729776
585,0.120558137181
586,0.110740219168
587,0.100958049914
588,0.0912231305282
589,0.0815523834373
590,0.0719716815508
591,0.0625224331437
592,0.0532746313657
593,0.0443544591681
594,0.0360062459727
595,0.028732933195
596,0.0235523491596
597,0.0200923993491
598,0.0166364064172
599,0.0131804134852
600,0.00972442055326
601,0.00626842762131
602,0.00281243468935
603,0.000643558242594
604,0.00409955117454
605,0.00755554410649
606,0.0110115370384
607,0.0144675299704
608,0.0179235229023
609,0.0213795158343
610,0.0248355087662
611,0.0282915016982
612,0.0317474946301
613,0.0352034875621
614,0.038659480494
615,0.042115473426
616,0.0455714663579
617,0.0490274592899
618,0.0524834522218
619,0.0559394451538
620,0.0593954380857
621,0.0628514310177
622,0.0663074239496
623,0.0697634168816
624,0.0732342835755
625,0.077440630255
626,0.0826489088722
627,0.0886864701091
628,0.0951867922991
629,0.18868019309
630,0.178942757212
631,0.168966393284
632,0.158992999092
633,0.149023170887
634,0.139057675668
635,0.129097516875
636,0.119144032852
637,0.109199048829
638,0.0992651195841
639,0.0893459325711
640,0.0794470098112
641,0.0695770010053
642,0.0597502365672
643,0.0499922241032
644,0.0403528706752
645,0.0309432686166
646,0.0220594100924
647,0.0146884061277
648,0.0107085774809
649,0.00725258454894
650,0.003796591617
651,0.000340598685043
652,0.00311539424691
653,0.00657138717886
654,0.0100273801108
655,0.0134833730428
656,0.0169393659747
657,0.0203953589067
658,0.0238513518386
659,0.0273073447706
660,0.0307633377025
661,0.0342193306345
662,0.0376753235664
663,0.0411313164984
664,0.0445873094303
665,0.0480433023623
666,0.0514992952942
667,0.0549552882262
668,0.0584112811581
669,0.0618672740901
670,0.065323267022
671,0.068779259954
672,0.0722352528859
673,0.0756912458179
674,0.0791472387498
675,0.0826032316818
676,0.086377112285
677,0.0910757731242
678,0.0965846125097
679,0.102787065404
680,0.109218394854
681,0.188243848715
682,0.178554043589
683,0.168554674166
684,0.158555384279
685,0.148556189992
686,0.138557112
687,0.128558177441
688,0.118559422602
689,0.108560897144
690,0.0985626708733
691,0.0885648451172
692,0.0785675727739
693,0.0685710958971
694,0.0585758217482
695,0.048582492674
696,0.0385926197008
697,0.0286098234233
698,0.0186454739082
699,0.00876272778347
700,0.00132475561268
701,0.00213123731928
702,0.00558723025122
703,0.00904322318317
704,0.0124992161151
705,0.0159552090471
706,0.019411201979
707,0.022867194911
708,0.0263231878429
709,0.0297791807749
710,0.0332351737068
711,0.0366911666388
712,0.0401471595707
713,0.0436031525027
714,0.0470591454346
715,0.0505151383666
716,0.0539711312985
717,0.0574271242305
718,0.0608831171624
719,0.0643391100944
720,0.0677951030263
721,0.0712510959583
722,0.0747070888902
723,0.0781630818222
724,0.0816190747541
725,0.0850750676861
726,0.088531060618
727,0.09198705355
728,0.0955246556608
729,0.0997935406857
730,0.104845322671
731,0.110572748042
732,0.115122922146
733,0.18833820671
734,0.17872487965
735,0.168735634371
736,0.158747743315
737,0.14876147925
738,0.138777193406
739,0.128795345842
740,0.118816551084
741,0.108841648795
742,0.0988718170831
743,0.0889087617407
744,0.0789550480667
745,0.0690147181126
746,0.059094526118
747,0.0492066531889
748,0.0393754545244
749,0.0296573451264
750,0.0202160782769
751,0.0117397411318
752,0.00818249490002
753,0.0115150591875
754,0.0149710521194
755,0.0184270450514
756,0.0218830379833
757,0.0253390309153
758,0.0287950238472
759,0.0322510167792
760,0.0357070097111
761,0.0391630026431
762,0.042618995575
763,0.046074988507
764,0.0495309814389
765,0.0529869743709
766,0.0564429673028
767,0.0598989602348
768,0.0633549531667
769,0.0668109460987
770,0.0702669390306
771,0.0737229319626
772,0.0771789248945
773,0.0806349178265
774,0.0840909107584
775,0.0875469036904
776,0.0910028966223
777,0.0944588895543
778,0.0979148824862
779,0.101370875418
780,0.104828021786
781,0.108732263266
782,0.113386489488
783,0.118702514388
784,0.122898380411
785,0.188962471266
786,0.179453667361
787,0.16950737574
788,0.159567797914
789,0.14963627178
790,0.139714514397
791,0.129804765837
792,0.119910003482
793,0.11003427028
794,0.100183193885
795,0.0903648385043
796,0.0805911641488
797,0.0708806563161
798,0.0612633588758
799,0.0517912235972
800,0.042561279852
801,0.0337726848738
802,0.0258790638264
803,0.0199714207176
804,0.0181104761512
805,0.0208988810557
806,0.0243548739876
807,0.0278108669196
808,0.0312668598515
809,0.0347228527835
810,0.0381788457154
811,0.0416348386474
812,0.0450908315793
813,0.0485468245113
814,0.0520028174432
815,0.0554588103752
816,0.0589148033071
817,0.0623707962391
818,0.065826789171
819,0.069282782103
820,0.0727387750349
821,0.0761947679669
822,0.0796507608988
823,0.0831067538308
824,0.0865627467627
825,0.0900187396947
826,0.0934747326266
827,0.0969307255586
828,0.100386718491
829,0.103842711422
830,0.107298704354
831,0.110754697286
832,0.114210690218
833,0.117841670844
834,0.122149295171
835,0.127099336089
836,0.130975904273
837,0.190111421491
838,0.180733657222
839,0.170861893218
840,0.161005957203
841,0.151168945078
842,0.141354807689
843,0.131568664042
844,0.121817260923
845,0.112109663989
846,0.102458325482
847,0.0928807846734
848,0.083402469163
849,0.0740614850204
850,0.0649171415296
851,0.0560657378916
852,0.0476707317573
853,0.0400203744013
854,0.0336268057978
855,0.0293239453197
856,0.0280895971858
857,0.0302827029239
858,0.0337386958558
859,0.0371946887878
860,0.0406506817197
861,0.0441066746517
862,0.0475626675836
863,0.0510186605156
864,0.0544746534475
865,0.0579306463795
866,0.0613866393114
867,0.0648426322434
868,0.0682986251753
869,0.0717546181073
870,0.0752106110392
871,0.0786666039712
872,0.0821225969031
873,0.0855785898351
874,0.089034582767
875,0.092490575699
876,0.0959465686309
877,0.0994025615629
878,0.102858554495
879,0.106314547427
880,0.109770540359
881,0.113226533291
882,0.116682526223
883,0.120138519155
884,0.123594512087
885,0.127085064818
886,0.131089300186
887,0.135713652765
888,0.139302930155
889,0.191775626378
890,0.18255325518
891,0.172785481675
892,0.163045865874
893,0.153339773312
894,0.143673998275
895,0.134057261949
896,0.12450092844
897,0.115020054266
898,0.105634959101
899,0.0963736285774
900,0.087275471847
901,0.078397319387
902,0.0698231436417
903,0.0616798434577
904,0.0541621158182
905,0.0475674940569
906,0.0423296372746
907,0.0389991011787
908,0.0380796742855
909,0.0397390650952
910,0.043122517724
911,0.046578510656
912,0.0500345035879
913,0.0534904965199
914,0.0569464894518
915,0.0604024823838
916,0.0638584753157
917,0.0673144682477
918,0.0707704611796
919,0.0742264541116
920,0.0776824470435
921,0.0811384399755
922,0.0845944329074
923,0.0880504258394
924,0.0915064187713
925,0.0949624117033
926,0.0984184046352
927,0.101874397567
928,0.105330390499
929,0.108786383431
930,0.112242376363
931,0.115698369295
932,0.119154362227
933,0.122610355159
934,0.126066348091
935,0.129522341023
936,0.132978333955
937,0.136434326887
938,0.140172604084
939,0.144506573758
940,0.147837273865
941,0.193941821334
942,0.184896530796
943,0.175259404316
944,0.165665296614
945,0.156122138735
946,0.146639878287
947,0.137231139342
948,0.127912146827
949,0.118704039556
950,0.109634760491
951,0.100741810629
952,0.0920762950479
953,0.0837088753401
954,0.0757384150326
955,0.0683040204717
956,0.0616000885839
957,0.055890094064
958,0.051505672653
959,0.0488053892145
960,0.0480738777022
961,0.0493986783049
962,0.0525063395922
963,0.0559623325242
964,0.0594183254561
965,0.0628743183881
966,0.06633031132
967,0.069786304252
968,0.0732422971839
969,0.0766982901159
970,0.0801542830478
971,0.0836102759798
972,0.0870662689117
973,0.0905222618437
974,0.0939782547756
975,0.0974342477076
976,0.10089024064
977,0.104346233571
978,0.107802226503
979,0.111258219435
980,0.114714212367
981,0.118170205299
982,0.121626198231
983,0.125082191163
984,0.128538184095
985,0.131994177027
986,0.135450169959
987,0.138906162891
988,0.142362155823
989,0.145818148755
990,0.149373067345
991,0.153447398712
992,0.156544998674
993,0.196593412325
994,0.187743876662
995,0.178260749816
996,0.168837278543
997,0.159484037843
998,0.150214147229
999,0.141044041805
1000,0.131994520453
1001,0.123092181435
1002,0.11437139866
1003,0.105877044407
1004,0.097668215062
1005,0.0898232260294
1006,0.0824460043621
1007,0.0756734784203
1008,0.0696821859385
1009,0.0646895566388
1010,0.0609415329563
1011,0.0586771006442
1012,0.0580700769843
1013,0.0591714926456
1014,0.0618901614604
1015,0.0653461543924
1016,0.0688021473243
1017,0.0722581402563
1018,0.0757141331883
1019,0.0791701261202
1020,0.0826261190521
1021,0.0860821119841
1022,0.089538104916
1023,0.092994097848
1024,0.0964500907799
1025,0.0999060837119
1026,0.103362076644
1027,0.106818069576
1028,0.110274062508
1029,0.11373005544
1030,0.117186048372
1031,0.120642041304
1032,0.124098034236
1033,0.127554027168
1034,0.131010020099
1035,0.134466013031
1036,0.137922005963
1037,0.141377998895
1038,0.144833991827
1039,0.148289984759
1040,0.151745977691
1041,0.155201970623
1042,0.158670310898
1043,0.16251171799
1044,0.165398685474
1045,0.199711065265
1046,0.191072759303
1047,0.181763393037
1048,0.172531338456
1049,0.163389701176
1050,0.154354546909
1051,0.145445721327
1052,0.136687927606
1053,0.128112143274
1054,0.119757475571
1055,0.111673562924
1056,0.103923608276
1057,0.096588032685
1058,0.0897684786488
1059,0.0835913360335
1060,0.0782089711018
1061,0.0737954935057
1062,0.0705330175358
1063,0.068585991745
1064,0.0680673928147
1065,0.0690094317144
1066,0.0713542806458
1067,0.0747299762606
1068,0.0781859691925
1069,0.0816419621245
1070,0.0850979550565
1071,0.0885539479884
1072,0.0920099409204
1073,0.0954659338523
1074,0.0989219267843
1075,0.102377919716
1076,0.105833912648
1077,0.10928990558
1078,0.112745898512
1079,0.116201891444
1080,0.119657884376
1081,0.123113877308
1082,0.124297316748
1083,0.124264958307
1084,0.125034942218
1085,0.126592628884
1086,0.128909466681
1087,0.131945471738
1088,0.135652366085
1089,0.139976860005
1090,0.144863653996
1091,0.150257895504
1092,0.156106989189
1093,0.162361784253
1094,0.168041785423
1095,0.171679972031
1096,0.174376060323
1097,0.203273335905
1098,0.194858501152
1099,0.18573897591
1100,0.176714738698
1101,0.167801163804
1102,0.159016861606
1103,0.150384487152
1104,0.141931764158
1105,0.133692772347
1106,0.125709542513
1107,0.118033981462
1108,0.110730088416
1109,0.103876292683
1110,0.0975674939852
1111,0.0919159811104
1112,0.0870498666538
1113,0.0831072258314
1114,0.0802243272726
1115,0.078517987667
1116,0.0780653962279
1117,0.0788881346539
1118,0.0809473254044
1119,0.0841137981288
1120,0.0875697910608
1121,0.0910257839927
1122,0.0944817769247
1123,0.0979377698566
1124,0.101393762789
1125,0.104849755721
1126,0.108305748652
1127,0.111761741584
1128,0.115217734516
1129,0.118673727448
1130,0.12212972038
1131,0.119542272226
1132,0.116971414291
1133,0.115214012488
1134,0.114307591987
1135,0.114272404797
1136,0.11510924989
1137,0.116799384941
1138,0.119306551517
1139,0.122580627129
1140,0.126562107518
1141,0.131186599818
1142,0.136388712451
1143,0.142105023825
1144,0.148276075982
1145,0.154847510865
1146,0.161770542848
1147,0.169001968762
1148,0.174001348181
1149,0.207257298574
1150,0.19907504011
1151,0.19015783785
1152,0.181353618648
1153,0.17267966498
1154,0.164156627641
1155,0.155809274755
1156,0.147667402633
1157,0.139766925635
1158,0.132151145294
1159,0.124872162243
1160,0.117992324345
1161,0.111585484294
1162,0.105737656519
1163,0.100546425631
1164,0.0961182366051
1165,0.0925626658487
1166,0.0899832140455
1167,0.0884653068209
1168,0.0880638530378
1169,0.0887939970539
1170,0.0906283929779
1171,0.0935020711787
1172,0.096953612929
1173,0.100409605861
1174,0.103865598793
1175,0.107321591725
1176,0.110777584657
1177,0.114233577589
1178,0.117689570521
1179,0.121145563453
1180,0.123007669464
1181,0.11799510015
1182,0.113643304121
1183,0.110030711549
1184,0.107232058621
1185,0.105312256212
1186,0.104319836181
1187,0.104281278919
1188,0.105197633269
1189,0.107044378449
1190,0.109774568411
1191,0.113324369763
1192,0.117619597408
1193,0.122581917944
1194,0.128133850013
1195,0.134202237058
1196,0.140720280499
1197,0.147628433088
1198,0.154874501349
1199,0.162413263253
1200,0.167542485729
1201,0.211639139257
1202,0.203695625182
1203,0.194989844401
1204,0.186413977803
1205,0.177986805189
1206,0.169730476115
1207,0.161671166951
1208,0.153839845047
1209,0.146273133641
1210,0.139014248644
1211,0.132113939563
1212,0.125631304729
1213,0.1196342611
1214,0.114199335067
1215,0.109410327807
1216,0.105355358344
1217,0.102121903785
1218,0.099789853861
1219,0.0984233033105
1220,0.0980626245595
1221,0.0987188433706
1222,0.100372016705
1223,0.102974139658
1224,0.106337434797
1225,0.109793427729
1226,0.113249420661
1227,0.116705413593
1228,0.120161406525
1229,0.121979329732
1230,0.123127529482
1231,0.120645482591
1232,0.114661629947
1233,0.10926685817
1234,0.104552394552
1235,0.100613916129
1236,0.0975454613561
1237,0.0954309904772
1238,0.0943346747265
1239,0.0942920344888
1240,0.0953044840515
1241,0.0973391061836
1242,0.100333735627
1243,0.104205640045
1244,0.108861252654
1245,0.11420476891
1246,0.120144438715
1247,0.126596378567
1248,0.133486328808
1249,0.140749980074
1250,0.148332443529
1251,0.156181064925
1252,0.161357223215
1253,0.216394687843
1254,0.208693420697
1255,0.200205083709
1256,0.191862469608
1257,0.183685434765
1258,0.175697099139
1259,0.167924394734
1260,0.160398672213
1261,0.153156344135
1262,0.14623952082
1263,0.139696560983
1264,0.133582412209
1265,0.127958557949
1266,0.122892327887
1267,0.118455290951
1268,0.114720476182
1269,0.111758307773
1270,0.109631432797
1271,0.108389034308
1272,0.108061623434
1273,0.108657471718
1274,0.110161598849
1275,0.112537591773
1276,0.115721256665
1277,0.115846448473
1278,0.113586228295
1279,0.112175143827
1280,0.111645396354
1281,0.112009491389
1282,0.11325880891
1283,0.113012101585
1284,0.106600619215
1285,0.100775239664
1286,0.0956431170633
1287,0.0913212064849
1288,0.0879290604189
1289,0.0855773134566
1290,0.0843530289363
1291,0.0843053402995
1292,0.0854362178196
1293,0.0877000811151
1294,0.0910124229976
1295,0.0952639388865
1296,0.100335312649
1297,0.106109056526
1298,0.112477058946
1299,0.119344231957
1300,0.126629390797
1301,0.134264513278
1302,0.142156835423
1303,0.150080128927
1304,0.155191527779
1305,0.221499874121
1306,0.214042005143
1307,0.205774419369
1308,0.197667001211
1309,0.189740283199
1310,0.182017874863
1311,0.174526898988
1312,0.167298446411
1313,0.160368020105
1314,0.153775920005
1315,0.147567493962
1316,0.141793148548
1317,0.136507980265
1318,0.131770863157
1319,0.127642830108
1320,0.124184635841
1321,0.1214535116
1322,0.119499318746
1323,0.118360546137
1324,0.118060791894
1325,0.118606417549
1326,0.118504320597
1327,0.113686875384
1328,0.109572520592
1329,0.106242971077
1330,0.103773795043
1331,0.102227355302
1332,0.101645776137
1333,0.102045555713
1334,0.103415313543
1335,0.105717352925
1336,0.0988943610727
1337,0.092585374462
1338,0.0869713083526
1339,0.0821946798087
1340,0.0784086876637
1341,0.0757619905588
1342,0.0743763142789
1343,0.0743222243882
1344,0.0756025789924
1345,0.0781518193172
1346,0.0818514738711
1347,0.0865541488732
1348,0.0921063385411
1349,0.0983642949029
1350,0.10520214553
1351,0.11251421393
1352,0.120213997723
1353,0.128132605921
1354,0.136055899425
1355,0.143979192929
1356,0.149026048425
1357,0.226931100982
1358,0.219715762041
1359,0.211669902892
1360,0.203797152805
1361,0.196118360161
1362,0.188657210022
1363,0.181440553885
1364,0.174498728634
1365,0.167865833319
1366,0.161579917369
1367,0.155683015766
1368,0.150220947603
1369,0.145242778821
1370,0.140799845528
1371,0.136944252167
1372,0.13372681071
1373,0.13119448008
1374,0.129387492844
1375,0.128336491324
1376,0.122260296134
1377,0.115883612496
1378,0.110047459215
1379,0.104842142834
1380,0.100365863461
1381,0.0967198954855
1382,0.0940009032782
1383,0.0922908524801
1384,0.0916462387983
1385,0.092089438701
1386,0.0936050017608
1387,0.0961422279179
1388,0.0916324030404
1389,0.0847847521625
1390,0.0786155907664
1391,0.0732964393667
1392,0.0690240895349
1393,0.0660021351807
1394,0.0644068223149
1395,0.0643443523006
1396,0.0658190898241
1397,0.068732157667
1398,0.0729113599507
1399,0.0781538439371
1400,0.0842613804446
1401,0.0910600743835
1402,0.0984067785216
1403,0.106185082916
1404,0.114108376419
1405,0.122031669923
1406,0.129954963427
1407,0.137878256931
1408,0.14286082884
1409,0.232665535388
1410,0.225690168623
1411,0.217865058956
1412,0.21022444105
1413,0.202789169622
1414,0.19558266543
1415,0.188631149914
1416,0.181963849208
1417,0.175613137662
1418,0.169614580212
1419,0.16400682157
1420,0.158831260218
1421,0.154131440412
1422,0.1499521011
1423,0.146337843107
1424,0.143331420234
1425,0.137733272622
1426,0.129814814338
1427,0.122201954387
1428,0.114955423057
1429,0.108148883141
1430,0.101870567678
